Row ID+O6G3A1:R6,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Payment Mode,AvgDeivery
4438,CA-2019-163398,"Friday, May 3, 2019","Wednesday, May 8, 2019",Standard Class,CB-12415,Christy Brittain,Consumer,United States,Chicago,Illinois,Central,OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,26.406,3,-71.2962,COD,5
6633,US-2019-146857,"Monday, May 6, 2019","Wednesday, May 8, 2019",Second Class,BE-11455,Brad Eason,Home Office,United States,Springfield,Missouri,Central,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,54.48,1,15.2544,COD,2
8917,US-2019-144057,"Thursday, May 9, 2019","Monday, May 13, 2019",Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Austin,Texas,Central,OFF-AP-10000390,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,48.784,4,-131.7168,Online,4
9497,US-2019-123610,"Sunday, May 12, 2019","Thursday, May 16, 2019",Standard Class,VM-21835,Vivian Mathis,Consumer,United States,Mission Viejo,California,West,OFF-AP-10002222,Office Supplies,Appliances,Staple holder,8.67,1,2.3409,COD,4
1717,CA-2019-169943,"Sunday, May 19, 2019","Friday, May 24, 2019",Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,East,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,242.9,5,70.441,COD,5
7467,CA-2019-138282,"Sunday, May 19, 2019","Thursday, May 23, 2019",Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Los Angeles,California,West,OFF-AP-10001366,Office Supplies,Appliances,Staple holder,87.84,8,23.7168,Cards,4
2443,CA-2019-146934,"Wednesday, May 22, 2019","Monday, May 27, 2019",Standard Class,AF-10870,Art Ferguson,Consumer,United States,Passaic,New Jersey,East,OFF-AP-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,662.84,4,172.3384,Cards,5
3215,CA-2019-132409,"Sunday, May 26, 2019","Saturday, June 1, 2019",Standard Class,TH-21235,Tiffany House,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,34.848,2,6.534,COD,6
3421,CA-2019-134803,"Tuesday, May 28, 2019","Monday, June 3, 2019",Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,West,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,262.24,2,78.672,Online,6
5471,CA-2019-158547,"Thursday, May 30, 2019","Tuesday, June 4, 2019",Standard Class,JM-16195,Justin MacKendrick,Consumer,United States,Hamilton,Ohio,East,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,123.92,5,9.294,Online,5
7254,CA-2019-152730,"Thursday, May 30, 2019","Tuesday, June 4, 2019",Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",364.74,3,109.422,Online,5
5524,CA-2019-110982,"Wednesday, June 5, 2019","Friday, June 7, 2019",First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Santa Clara,California,West,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,58.24,4,15.7248,Online,2
80,CA-2019-127208,"Wednesday, June 12, 2019","Saturday, June 15, 2019",First Class,SC-20770,Stewart Carmichael,Corporate,United States,Decatur,Alabama,South,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",208.16,1,56.2032,Online,3
7149,CA-2019-139941,"Wednesday, June 12, 2019","Monday, June 17, 2019",Standard Class,CB-12415,Christy Brittain,Consumer,United States,Long Beach,New York,East,OFF-AP-10004036,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,52.56,3,18.396,COD,5
8717,CA-2019-120824,"Wednesday, June 12, 2019","Sunday, June 16, 2019",Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,Central,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,64.384,4,-160.96,COD,4
9550,CA-2019-131744,"Tuesday, June 18, 2019","Thursday, June 20, 2019",Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,453.6,3,90.72,COD,2
937,CA-2019-140081,"Thursday, June 20, 2019","Monday, June 24, 2019",Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,447.696,2,33.5772,Cards,4
1309,CA-2019-141397,"Thursday, June 20, 2019","Friday, June 21, 2019",First Class,RC-19825,Roy Collins,Consumer,United States,Pasadena,California,West,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,21.78,2,5.6628,COD,1
4704,CA-2019-166240,"Monday, June 24, 2019","Friday, June 28, 2019",Standard Class,DH-13075,Dave Hallsten,Corporate,United States,Houston,Texas,Central,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,8.712,2,-19.602,COD,4
9168,CA-2019-100300,"Monday, June 24, 2019","Wednesday, June 26, 2019",Second Class,MJ-17740,Max Jones,Consumer,United States,San Diego,California,West,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,241.44,3,72.432,COD,2
2191,CA-2019-118913,"Tuesday, June 25, 2019","Saturday, June 29, 2019",Standard Class,AS-10240,Alan Shonely,Consumer,United States,Los Angeles,California,West,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,60.81,3,17.0268,Online,4
6752,CA-2019-154767,"Friday, June 28, 2019","Sunday, June 30, 2019",Second Class,BP-11155,Becky Pak,Consumer,United States,Paterson,New Jersey,East,OFF-AP-10000595,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,8.74,2,2.2724,Cards,2
6755,CA-2019-154767,"Friday, June 28, 2019","Sunday, June 30, 2019",Second Class,BP-11155,Becky Pak,Consumer,United States,Paterson,New Jersey,East,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",275.24,4,121.1056,Online,2
8049,CA-2019-168543,"Wednesday, July 3, 2019","Sunday, July 7, 2019",Standard Class,DK-13225,Dean Katz,Corporate,United States,New York City,New York,East,OFF-AP-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,706.86,7,197.9208,COD,4
7225,CA-2019-109953,"Sunday, July 14, 2019","Thursday, July 18, 2019",Standard Class,RB-19360,Raymond Buch,Consumer,United States,San Francisco,California,West,OFF-AP-10002998,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,151.62,7,50.0346,COD,4
2046,CA-2019-131835,"Wednesday, July 17, 2019","Sunday, July 21, 2019",Standard Class,MC-17590,Matt Collister,Corporate,United States,Perth Amboy,New Jersey,East,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,162.64,2,45.5392,Online,4
7842,CA-2019-116603,"Wednesday, July 17, 2019","Monday, July 22, 2019",Standard Class,AT-10735,Annie Thurman,Consumer,United States,New York City,New York,East,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,45.96,2,13.788,COD,5
8757,CA-2019-114307,"Monday, July 22, 2019","Friday, July 26, 2019",Standard Class,MF-17665,Maureen Fritzler,Corporate,United States,Columbia,Maryland,East,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,37.68,2,10.5504,COD,4
835,CA-2019-165316,"Tuesday, July 23, 2019","Saturday, July 27, 2019",Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Tampa,Florida,South,OFF-AP-10003266,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",23.696,2,6.5164,COD,4
3010,CA-2019-115525,"Thursday, July 25, 2019","Monday, July 29, 2019",Standard Class,RR-19525,Rick Reed,Corporate,United States,Toledo,Ohio,East,OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,243.88,5,27.4365,Online,4
8634,CA-2019-107783,"Sunday, July 28, 2019","Monday, July 29, 2019",First Class,OT-18730,Olvera Toch,Consumer,United States,Bethlehem,Pennsylvania,East,OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",9.48,3,0.711,Online,1
7908,CA-2019-112585,"Tuesday, July 30, 2019","Friday, August 2, 2019",First Class,RW-19630,Rob Williams,Corporate,United States,San Francisco,California,West,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,715.64,2,178.91,COD,3
4672,CA-2019-133550,"Wednesday, July 31, 2019","Tuesday, August 6, 2019",Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Detroit,Michigan,Central,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,283.14,4,72.358,Online,6
7771,CA-2019-155978,"Thursday, August 1, 2019","Thursday, August 1, 2019",Same Day,TS-21205,Thomas Seio,Corporate,United States,Riverside,California,West,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,45.96,2,13.788,Online,0
3498,CA-2019-107328,"Thursday, August 8, 2019","Thursday, August 15, 2019",Standard Class,CA-12055,Cathy Armstrong,Home Office,United States,Los Angeles,California,West,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,487.92,6,136.6176,Cards,7
3519,US-2019-113649,"Friday, August 9, 2019","Monday, August 12, 2019",First Class,HA-14920,Helen Andreada,Consumer,United States,Fayetteville,North Carolina,South,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,569.536,4,64.0728,Online,3
6021,US-2019-156692,"Tuesday, August 13, 2019","Tuesday, August 13, 2019",Same Day,HG-15025,Hunter Glantz,Consumer,United States,Kenner,Louisiana,South,OFF-AP-10002222,Office Supplies,Appliances,Staple holder,17.34,2,4.6818,COD,0
8877,US-2019-141264,"Tuesday, August 13, 2019","Monday, August 19, 2019",Standard Class,CT-11995,Carol Triggs,Consumer,United States,Irving,Texas,Central,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,58.924,1,-153.2024,COD,6
638,US-2019-123470,"Thursday, August 15, 2019","Wednesday, August 21, 2019",Standard Class,ME-17725,Max Engle,Consumer,United States,Aurora,Colorado,West,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,122.328,3,12.2328,Cards,6
803,CA-2019-136133,"Sunday, August 18, 2019","Friday, August 23, 2019",Second Class,HW-14935,Helen Wasserman,Corporate,United States,New York City,New York,East,OFF-AP-10000576,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,355.32,9,99.4896,COD,5
655,CA-2019-137239,"Thursday, August 22, 2019","Wednesday, August 28, 2019",Standard Class,CR-12730,Craig Reiter,Consumer,United States,Columbus,Ohio,East,OFF-AP-10002439,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,113.552,2,8.5164,Online,6
3117,CA-2019-150350,"Friday, August 23, 2019","Friday, August 30, 2019",Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Seattle,Washington,West,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",43.1,5,11.206,Online,7
5616,CA-2019-158001,"Friday, August 23, 2019","Tuesday, August 27, 2019",Standard Class,JP-15460,Jennifer Patt,Corporate,United States,New York City,New York,East,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",1040.8,5,281.016,COD,4
6985,CA-2019-116526,"Sunday, September 1, 2019","Thursday, September 5, 2019",Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,Central,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",376.74,4,71.162,Online,4
7079,CA-2019-106950,"Monday, September 2, 2019","Friday, September 6, 2019",Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,South,OFF-AP-10000159,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,309.456,9,34.8138,COD,4
5808,CA-2019-149783,"Wednesday, September 4, 2019","Saturday, September 7, 2019",Second Class,DL-13315,Delfina Latchford,Consumer,United States,Knoxville,Tennessee,South,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,87.168,2,8.7168,Online,3
4615,CA-2019-144540,"Thursday, September 5, 2019","Tuesday, September 10, 2019",Standard Class,GH-14410,Gary Hansen,Home Office,United States,Houston,Texas,Central,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",62.79,3,-166.3935,Online,5
99,CA-2019-149223,"Friday, September 6, 2019","Wednesday, September 11, 2019",Standard Class,ER-13855,Elpida Rittenbach,Corporate,United States,Saint Paul,Minnesota,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,77.88,6,22.5852,Cards,5
3005,CA-2019-131499,"Sunday, September 8, 2019","Tuesday, September 10, 2019",First Class,MG-17875,Michael Grace,Home Office,United States,New York City,New York,East,OFF-AP-10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,207.48,1,62.244,COD,2
7385,CA-2019-105732,"Friday, September 13, 2019","Wednesday, September 18, 2019",Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,Central,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,378,2,136.08,Online,5
7272,CA-2019-123337,"Monday, September 16, 2019","Sunday, September 22, 2019",Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,West,OFF-AP-10002287,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",17.48,4,4.5448,COD,6
8046,CA-2019-145611,"Friday, September 20, 2019","Tuesday, September 24, 2019",Standard Class,HA-14905,Helen Abelman,Consumer,United States,New York City,New York,East,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,393.25,5,129.7725,COD,4
7725,CA-2019-113978,"Wednesday, September 25, 2019","Sunday, September 29, 2019",Standard Class,TS-21505,Tony Sayre,Consumer,United States,Cleveland,Ohio,East,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,286.256,1,17.891,COD,4
4032,CA-2019-169957,"Thursday, September 26, 2019","Monday, September 30, 2019",Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Covington,Washington,West,OFF-AP-10000576,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,236.88,6,66.3264,Online,4
9087,CA-2019-143406,"Thursday, September 26, 2019","Monday, September 30, 2019",Standard Class,LR-17035,Lisa Ryan,Corporate,United States,Houston,Texas,Central,OFF-AP-10001564,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,93.032,2,-251.1864,Cards,4
2993,CA-2019-134376,"Wednesday, October 2, 2019","Sunday, October 6, 2019",Standard Class,TT-21265,Tim Taslimi,Corporate,United States,New York City,New York,East,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44,3,16.5888,Cards,4
2521,CA-2019-124352,"Tuesday, October 15, 2019","Monday, October 21, 2019",Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,Central,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,868.59,3,251.8911,COD,6
3697,CA-2019-142097,"Tuesday, October 15, 2019","Sunday, October 20, 2019",Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Springfield,Virginia,South,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,43.26,3,14.2758,Online,5
8891,CA-2019-147256,"Thursday, October 17, 2019","Monday, October 21, 2019",Second Class,FC-14245,Frank Carlisle,Home Office,United States,Columbia,Missouri,Central,OFF-AP-10003057,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,1927.59,7,751.7601,Online,4
4387,CA-2019-156811,"Sunday, October 27, 2019","Saturday, November 2, 2019",Standard Class,BP-11095,Bart Pistole,Corporate,United States,San Francisco,California,West,OFF-AP-10001366,Office Supplies,Appliances,Staple holder,43.92,4,11.8584,COD,6
1537,CA-2019-112389,"Tuesday, October 29, 2019","Saturday, November 2, 2019",Standard Class,JM-15655,Jim Mitchum,Corporate,United States,Bridgeton,New Jersey,East,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",11.67,3,3.0342,COD,4
2477,CA-2019-114972,"Sunday, November 3, 2019","Wednesday, November 6, 2019",First Class,PF-19225,Phillip Flathmann,Consumer,United States,Los Angeles,California,West,OFF-AP-10003057,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,1101.48,4,429.5772,Cards,3
4482,CA-2019-109365,"Sunday, November 3, 2019","Friday, November 8, 2019",Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,West,OFF-AP-10002998,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,43.32,2,14.2956,Online,5
3638,CA-2019-145177,"Sunday, November 10, 2019","Thursday, November 14, 2019",Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,East,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",334.88,4,29.302,COD,4
5043,CA-2019-158694,"Sunday, November 10, 2019","Wednesday, November 13, 2019",Second Class,AI-10855,Arianne Irving,Consumer,United States,Los Angeles,California,West,OFF-AP-10000055,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,129.92,4,38.976,Cards,3
4726,CA-2019-131968,"Monday, November 11, 2019","Friday, November 15, 2019",Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Apopka,Florida,South,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,671.544,3,50.3658,Cards,4
1138,CA-2019-152170,"Tuesday, November 12, 2019","Friday, November 15, 2019",Second Class,FH-14275,Frank Hawley,Corporate,United States,La Porte,Indiana,Central,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,37.68,2,10.5504,Online,3
